#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
all.fasta	F54_assembly.fasta_contig_1	1218952	1222092	-	acrB	1-3148/3150	========/======	9/13	99.62	83.18	card	U00096.3:484403-481253	Protein subunit of AcrA-AcrB-TolC multidrug efflux complex. AcrB functions as a herterotrimer which forms the inner membrane component and is primarily responsible for substrate recognition and energy transduction by acting as a drug/proton antiporter.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F54_assembly.fasta_contig_1	1222115	1223304	-	Klebsiella_pneumoniae_acrA	1-1197/1197	========/======	6/7	99.42	97.08	card	AJ318073.1:793-1990	AcrA is a subunit of the AcrAB multidrug efflux system that in K. pneumoniae which is encoded by the acrRAB operon.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F54_assembly.fasta_contig_1	1367843	1368195	+	ramA	21-375/375	========/======	2/2	94.13	80.84	card	JQ727668:0-375	RamA (resistance antibiotic multiple) is a positive regulator of AcrAB-TolC and leads to high level multidrug resistance in Klebsiella pneumoniae Salmonella enterica and Enterobacter aerugenes increasing the expression of both the mar operon as well as AcrAB. RamA also decreases OmpF expression.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F54_assembly.fasta_contig_1	1814842	1816588	+	msbA	1-1749/1749	========/======	2/2	99.89	80.27	card	U00096.3:966620-968369	MsbA is a multidrug resistance transporter homolog from E. coli and belongs to a superfamily of transporters that contain an adenosine triphosphate (ATP) binding cassette (ABC) which is also called a nucleotide-binding domain (NBD). MsbA is a member of the MDR-ABC transporter group by sequence homology. MsbA transports lipid A a major component of the bacterial outer cell membrane and is the only bacterial ABC transporter that is essential for cell viability.	nitroimidazole
all.fasta	F54_assembly.fasta_contig_1	2306517	2307670	-	Klebsiella_pneumoniae_OmpK37	1-1125/1125	========/======	8/33	99.82	94.81	card	AJ011502.1:300-1425	Klebsiella pneumoniae outer membrane porin protein. Is preferentially detected in porin-deficient strains. Functional characterization of this new porin revealed a narrower pore than those of porins OmpK35 and OmpK36 which did not allow penetration by certain beta-lactams. Also when a resistant strain expresses porin OmpK37 is less susceptible to cefotaxime and cefoxitin than when it is expressing either OmpK36 or OmpK35.	carbapenem;cephalosporin;cephamycin;monobactam;penam;penem
all.fasta	F54_assembly.fasta_contig_1	2434558	2434919	+	Klebsiella_pneumoniae_KpnE	1-363/363	========/======	1/1	99.72	98.90	card	AP006725.1:2483889-2484252	KpnE subunit of KpnEF resembles EbrAB from E. coli. Mutation in KpnEF resulted in increased susceptibility to cefepime ceftriaxon colistin erythromycin rifampin tetracycline and streptomycin as well as enhanced sensitivity toward sodium dodecyl sulfate deoxycholate dyes benzalkonium chloride chlorhexidine and triclosan	aminoglycoside;cephalosporin;macrolide;peptide;rifamycin;tetracycline
all.fasta	F54_assembly.fasta_contig_1	2434906	2435234	+	Klebsiella_pneumoniae_KpnF	1-330/330	========/======	1/1	99.70	99.09	card	AP006725.1:2484238-2484568	KpnF subunit of KpnEF resembles EbrAB from E. coli. Mutation in KpnEF resulted in increased susceptibility to cefepime ceftriaxon colistin erythromycin rifampin tetracycline and streptomycin as well as enhanced sensitivity toward sodium dodecyl sulfate deoxycholate dyes benzalkonium chloride chlorhexidine and triclosan.	aminoglycoside;cephalosporin;macrolide;peptide;rifamycin;tetracycline
all.fasta	F54_assembly.fasta_contig_1	2475920	2476779	-	SHV-182	1-861/861	========/======	1/1	99.88	99.65	card	KP050489:0-861	From the Lahey list of beta-lactamases.	carbapenem;cephalosporin;penam
all.fasta	F54_assembly.fasta_contig_1	2496832	2497197	-	marA	1-369/384	========/======	3/3	95.31	80.76	card	AP009048.1:1621287-1621671	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F54_assembly.fasta_contig_1	3107337	3107740	+	H-NS	1-405/414	========/======	1/1	97.58	85.93	card	BA000007.3:1738104-1737690	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline
all.fasta	F54_assembly.fasta_contig_1	3525776	3528891	+	mdtB	1-3123/3123	========/======	9/11	99.71	80.58	card	U00096:2155262-2158385	MdtB is a transporter that forms a heteromultimer complex with MdtC to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex.	aminocoumarin
all.fasta	F54_assembly.fasta_contig_1	3528892	3531966	+	mdtC	1-3078/3078	========/======	3/3	99.90	81.25	card	U00096:2158385-2161463	MdtC is a transporter that forms a heteromultimer complex with MdtB to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex. In the absence of MdtB MdtC can form a homomultimer complex that results in a functioning efflux complex with a narrower drug specificity. mdtC corresponds to 3 loci in Pseudomonas aeruginosa PAO1 (gene name: muxC/muxB) and 3 loci in Pseudomonas aeruginosa LESB58.	aminocoumarin
all.fasta	F54_assembly.fasta_contig_1	3534844	3535554	+	baeR	1-713/723	========/======	2/2	98.34	81.35	card	AP009048.1:2166412-2167135	BaeR is a response regulator that promotes the expression of MdtABC and AcrD efflux complexes.	aminocoumarin;aminoglycoside
all.fasta	F54_assembly.fasta_contig_1	3987444	3988614	+	oqxA	1-1176/1176	========/======	4/5	99.57	98.47	card	EU370913.1:46651-47827	RND efflux pump conferring resistance to fluoroquinolone	diaminopyrimidine;fluoroquinolone;glycylcycline;nitrofuran;tetracycline
all.fasta	F54_assembly.fasta_contig_1	3988638	3991779	+	oqxB	1-3153/3153	========/======	11/11	99.65	99.21	card	EU370913.1:47850-51003	RND efflux pump conferring resistance to fluoroquinolone	diaminopyrimidine;fluoroquinolone;glycylcycline;nitrofuran;tetracycline
all.fasta	F54_assembly.fasta_contig_1	4037176	4037684	+	emrR	1-510/531	========/======	1/1	95.86	82.94	card	U00096.3:2810769-2811300	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	fluoroquinolone
all.fasta	F54_assembly.fasta_contig_1	4037832	4039001	+	Klebsiella_pneumoniae_KpnG	1-1173/1173	========/======	3/3	99.74	98.47	card	ACWO01000051.1:22092-23265	KpnG consists of ~390 residues and resembles EmrA of E. coli. Disruption of the pump components KpnG-KpnH signficantly decrease resistance to azithromycin ceftazidime ciprofloxacin ertapenem erythromycin gentamicin imipenem ticarcillin norfloxacin polymyxin-B piperacillin spectinomycin tobramycin and streptomycin	aminoglycoside;carbapenem;cephalosporin;fluoroquinolone;macrolide;penam;penem;peptide
all.fasta	F54_assembly.fasta_contig_1	4039017	4040549	+	Klebsiella_pneumoniae_KpnH	1-1539/1539	========/======	8/8	99.55	83.44	card	ASTU01000063.1:61248-62787	KpnH consists of ~511 residues resembles EmrB of E. coli and is probably a translocase in the KpnGH-TolC efflux protein in K. pneumoniae. Disruption of the pump components KpnG-KpnH signficantly decrease resistance to azithromycin ceftazidime ciprofloxacin ertapenem erythromycin gentamicin imipenem ticarcillin norfloxacin polymyxin-B piperacillin spectinomycin tobramycin and streptomycin.	aminoglycoside;carbapenem;cephalosporin;fluoroquinolone;macrolide;penam;penem;peptide
all.fasta	F54_assembly.fasta_contig_1	4806942	4807572	+	CRP	1-633/633	========/======	2/2	99.68	86.89	card	AP009048.1:4154296-4153663	CRP is a global regulator that represses MdtEF multidrug efflux pump expression.	fluoroquinolone;macrolide;penam
all.fasta	F54_assembly.fasta_contig_2	66421	67300	+	KPC-1	1-882/882	========/======	2/2	99.77	99.66	card	AY034847:5-887	KPC-2 is a beta-lactamase found in Klebsiella pneumoniae and Pseudomonas aeruginosa.	carbapenem;cephalosporin;monobactam;penam
all.fasta	F54_assembly.fasta_contig_2	71536	71992	+	dfrA25	1-459/459	========/======	2/2	99.56	99.35	card	DQ267940:53-512	dfrA25 is an integron-encoded dihydrofolate reductase found in Salmonella agona	diaminopyrimidine
all.fasta	F54_assembly.fasta_contig_2	72516	73354	+	sul1	1-840/840	========/======	1/1	99.88	99.64	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
all.fasta	F54_assembly.fasta_contig_2	77091	77769	-	QnrB20	1-681/681	========/======	4/4	99.56	98.68	card	AB379831:0-681	QnrB20 is a plasmid-mediated quinolone resistance protein found in Escherichia coli	fluoroquinolone
all.fasta	F54_assembly.fasta_contig_2	78221	79059	+	sul1	1-840/840	========/======	1/1	99.88	99.76	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
all.fasta	F54_assembly.fasta_contig_2	99303	100547	+	tet(A)	1-1247/1275	========/======	2/2	97.65	99.04	card	AF534183.1:2970-4245	TetA is a tetracycline efflux pump found in many species of Gram-negative bacteria.	tetracycline
all.fasta	F54_assembly.fasta_contig_2	121198	121783	-	AAC(6')-Ib10	26-612/612	========/======	1/1	95.75	99.49	card	U59183:247-859	AAC(6')-Ib10 is an integron-encoded aminoglycoside acetyltransferase in P. aeruginosa	aminoglycoside
all.fasta	F87_assembly.fasta_contig_1	524563	524981	+	FosA6	1-420/420	========/======	1/1	99.76	98.33	card	KU254579.1:59421-59841	fosA6 is a plasmid-encoded enzyme that confers resistance to fosfomycin in Escherichia coli by breaking the epoxide ring of the molecule.	fosfomycin
all.fasta	F87_assembly.fasta_contig_1	1115796	1118937	-	acrB	1-3148/3150	========/======	7/12	99.65	83.43	card	U00096.3:484403-481253	Protein subunit of AcrA-AcrB-TolC multidrug efflux complex. AcrB functions as a herterotrimer which forms the inner membrane component and is primarily responsible for substrate recognition and energy transduction by acting as a drug/proton antiporter.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F87_assembly.fasta_contig_1	1118960	1120152	-	Klebsiella_pneumoniae_acrA	1-1197/1197	========/======	5/6	99.58	97.25	card	AJ318073.1:793-1990	AcrA is a subunit of the AcrAB multidrug efflux system that in K. pneumoniae which is encoded by the acrRAB operon.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F87_assembly.fasta_contig_1	1264804	1265157	+	ramA	21-375/375	========/======	1/1	94.40	80.84	card	JQ727668:0-375	RamA (resistance antibiotic multiple) is a positive regulator of AcrAB-TolC and leads to high level multidrug resistance in Klebsiella pneumoniae Salmonella enterica and Enterobacter aerugenes increasing the expression of both the mar operon as well as AcrAB. RamA also decreases OmpF expression.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F87_assembly.fasta_contig_1	1712066	1713813	+	msbA	1-1749/1749	========/======	1/1	99.94	80.45	card	U00096.3:966620-968369	MsbA is a multidrug resistance transporter homolog from E. coli and belongs to a superfamily of transporters that contain an adenosine triphosphate (ATP) binding cassette (ABC) which is also called a nucleotide-binding domain (NBD). MsbA is a member of the MDR-ABC transporter group by sequence homology. MsbA transports lipid A a major component of the bacterial outer cell membrane and is the only bacterial ABC transporter that is essential for cell viability.	nitroimidazole
all.fasta	F87_assembly.fasta_contig_1	2203991	2205144	-	Klebsiella_pneumoniae_OmpK37	1-1125/1125	========/======	8/33	99.82	94.90	card	AJ011502.1:300-1425	Klebsiella pneumoniae outer membrane porin protein. Is preferentially detected in porin-deficient strains. Functional characterization of this new porin revealed a narrower pore than those of porins OmpK35 and OmpK36 which did not allow penetration by certain beta-lactams. Also when a resistant strain expresses porin OmpK37 is less susceptible to cefotaxime and cefoxitin than when it is expressing either OmpK36 or OmpK35.	carbapenem;cephalosporin;cephamycin;monobactam;penam;penem
all.fasta	F87_assembly.fasta_contig_1	2332125	2332486	+	Klebsiella_pneumoniae_KpnE	1-363/363	========/======	1/1	99.72	98.35	card	AP006725.1:2483889-2484252	KpnE subunit of KpnEF resembles EbrAB from E. coli. Mutation in KpnEF resulted in increased susceptibility to cefepime ceftriaxon colistin erythromycin rifampin tetracycline and streptomycin as well as enhanced sensitivity toward sodium dodecyl sulfate deoxycholate dyes benzalkonium chloride chlorhexidine and triclosan	aminoglycoside;cephalosporin;macrolide;peptide;rifamycin;tetracycline
all.fasta	F87_assembly.fasta_contig_1	2332473	2332801	+	Klebsiella_pneumoniae_KpnF	1-330/330	========/======	1/1	99.70	99.39	card	AP006725.1:2484238-2484568	KpnF subunit of KpnEF resembles EbrAB from E. coli. Mutation in KpnEF resulted in increased susceptibility to cefepime ceftriaxon colistin erythromycin rifampin tetracycline and streptomycin as well as enhanced sensitivity toward sodium dodecyl sulfate deoxycholate dyes benzalkonium chloride chlorhexidine and triclosan.	aminoglycoside;cephalosporin;macrolide;peptide;rifamycin;tetracycline
all.fasta	F87_assembly.fasta_contig_1	2373524	2374383	-	SHV-182	1-861/861	========/======	1/1	99.88	99.77	card	KP050489:0-861	From the Lahey list of beta-lactamases.	carbapenem;cephalosporin;penam
all.fasta	F87_assembly.fasta_contig_1	2394437	2394804	-	marA	1-369/384	========/======	1/1	95.83	81.30	card	AP009048.1:1621287-1621671	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F87_assembly.fasta_contig_1	3005295	3005698	+	H-NS	1-405/414	========/======	1/1	97.58	86.42	card	BA000007.3:1738104-1737690	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline
all.fasta	F87_assembly.fasta_contig_1	3423981	3427097	+	mdtB	1-3123/3123	========/======	10/12	99.71	80.77	card	U00096:2155262-2158385	MdtB is a transporter that forms a heteromultimer complex with MdtC to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex.	aminocoumarin
all.fasta	F87_assembly.fasta_contig_1	3427098	3430169	+	mdtC	1-3078/3078	========/======	6/6	99.81	81.48	card	U00096:2158385-2161463	MdtC is a transporter that forms a heteromultimer complex with MdtB to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex. In the absence of MdtB MdtC can form a homomultimer complex that results in a functioning efflux complex with a narrower drug specificity. mdtC corresponds to 3 loci in Pseudomonas aeruginosa PAO1 (gene name: muxC/muxB) and 3 loci in Pseudomonas aeruginosa LESB58.	aminocoumarin
all.fasta	F87_assembly.fasta_contig_1	3433049	3433759	+	baeR	1-713/723	========/======	2/2	98.34	81.49	card	AP009048.1:2166412-2167135	BaeR is a response regulator that promotes the expression of MdtABC and AcrD efflux complexes.	aminocoumarin;aminoglycoside
all.fasta	F87_assembly.fasta_contig_1	3885991	3887162	+	oqxA	1-1176/1176	========/======	6/6	99.57	98.89	card	EU370913.1:46651-47827	RND efflux pump conferring resistance to fluoroquinolone	diaminopyrimidine;fluoroquinolone;glycylcycline;nitrofuran;tetracycline
all.fasta	F87_assembly.fasta_contig_1	3887186	3890327	+	oqxB	1-3153/3153	========/======	11/11	99.65	99.49	card	EU370913.1:47850-51003	RND efflux pump conferring resistance to fluoroquinolone	diaminopyrimidine;fluoroquinolone;glycylcycline;nitrofuran;tetracycline
all.fasta	F87_assembly.fasta_contig_1	3935779	3936286	+	emrR	1-510/531	========/======	2/2	95.67	82.75	card	U00096.3:2810769-2811300	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	fluoroquinolone
all.fasta	F87_assembly.fasta_contig_1	3936433	3937603	+	Klebsiella_pneumoniae_KpnG	1-1173/1173	========/======	3/4	99.74	98.89	card	ACWO01000051.1:22092-23265	KpnG consists of ~390 residues and resembles EmrA of E. coli. Disruption of the pump components KpnG-KpnH signficantly decrease resistance to azithromycin ceftazidime ciprofloxacin ertapenem erythromycin gentamicin imipenem ticarcillin norfloxacin polymyxin-B piperacillin spectinomycin tobramycin and streptomycin	aminoglycoside;carbapenem;cephalosporin;fluoroquinolone;macrolide;penam;penem;peptide
all.fasta	F87_assembly.fasta_contig_1	3937619	3939153	+	Klebsiella_pneumoniae_KpnH	1-1539/1539	========/======	6/6	99.68	83.83	card	ASTU01000063.1:61248-62787	KpnH consists of ~511 residues resembles EmrB of E. coli and is probably a translocase in the KpnGH-TolC efflux protein in K. pneumoniae. Disruption of the pump components KpnG-KpnH signficantly decrease resistance to azithromycin ceftazidime ciprofloxacin ertapenem erythromycin gentamicin imipenem ticarcillin norfloxacin polymyxin-B piperacillin spectinomycin tobramycin and streptomycin.	aminoglycoside;carbapenem;cephalosporin;fluoroquinolone;macrolide;penam;penem;peptide
all.fasta	F87_assembly.fasta_contig_1	4706185	4706816	+	CRP	1-633/633	========/======	1/1	99.84	87.68	card	AP009048.1:4154296-4153663	CRP is a global regulator that represses MdtEF multidrug efflux pump expression.	fluoroquinolone;macrolide;penam
all.fasta	F87_assembly.fasta_contig_1	5226517	5227883	-	cpxA	1-1367/1374	========/======	4/4	99.34	81.52	card	BA000007.3:4905062-4903688	CpxA is a membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR which promotes efflux complex expression.	aminocoumarin;aminoglycoside
all.fasta	F87_assembly.fasta_contig_2	131	810	+	QnrB20	1-681/681	========/======	3/3	99.71	98.97	card	AB379831:0-681	QnrB20 is a plasmid-mediated quinolone resistance protein found in Escherichia coli	fluoroquinolone
all.fasta	F87_assembly.fasta_contig_2	4551	5389	-	sul1	1-840/840	========/======	1/1	99.88	99.76	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
all.fasta	F87_assembly.fasta_contig_2	5913	6370	-	dfrA25	1-459/459	========/======	1/1	99.78	99.78	card	DQ267940:53-512	dfrA25 is an integron-encoded dihydrofolate reductase found in Salmonella agona	diaminopyrimidine
all.fasta	F87_assembly.fasta_contig_2	10603	11483	-	KPC-1	1-882/882	========/======	1/1	99.89	99.66	card	AY034847:5-887	KPC-2 is a beta-lactamase found in Klebsiella pneumoniae and Pseudomonas aeruginosa.	carbapenem;cephalosporin;monobactam;penam
all.fasta	F87_assembly.fasta_contig_2	108391	108976	+	AAC(6')-Ib10	26-612/612	========/======	1/1	95.75	99.66	card	U59183:247-859	AAC(6')-Ib10 is an integron-encoded aminoglycoside acetyltransferase in P. aeruginosa	aminoglycoside
all.fasta	F87_assembly.fasta_contig_2	129641	130887	-	tet(A)	1-1247/1275	========/======	2/2	97.73	98.96	card	AF534183.1:2970-4245	TetA is a tetracycline efflux pump found in many species of Gram-negative bacteria.	tetracycline
all.fasta	F87_assembly.fasta_contig_2	151147	151986	-	sul1	1-840/840	===============	0/0	100.00	99.88	card	JF969163:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
all.fasta	F88_assembly.fasta_contig_1	421830	422540	-	baeR	1-713/723	========/======	2/2	98.34	81.63	card	AP009048.1:2166412-2167135	BaeR is a response regulator that promotes the expression of MdtABC and AcrD efflux complexes.	aminocoumarin;aminoglycoside
all.fasta	F88_assembly.fasta_contig_1	425420	428493	-	mdtC	1-3078/3078	========/======	4/4	99.87	81.42	card	U00096:2158385-2161463	MdtC is a transporter that forms a heteromultimer complex with MdtB to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex. In the absence of MdtB MdtC can form a homomultimer complex that results in a functioning efflux complex with a narrower drug specificity. mdtC corresponds to 3 loci in Pseudomonas aeruginosa PAO1 (gene name: muxC/muxB) and 3 loci in Pseudomonas aeruginosa LESB58.	aminocoumarin
all.fasta	F88_assembly.fasta_contig_1	428494	431609	-	mdtB	1-3123/3123	========/======	9/11	99.71	80.86	card	U00096:2155262-2158385	MdtB is a transporter that forms a heteromultimer complex with MdtC to form a multidrug transporter. MdtBC is part of the MdtABC-TolC efflux complex.	aminocoumarin
all.fasta	F88_assembly.fasta_contig_1	849954	850357	-	H-NS	1-405/414	========/======	1/1	97.58	86.42	card	BA000007.3:1738104-1737690	H-NS is a histone-like protein involved in global gene regulation in Gram-negative bacteria. It is a repressor of the membrane fusion protein genes acrE mdtE and emrK as well as nearby genes of many RND-type multidrug exporters.	cephalosporin;cephamycin;fluoroquinolone;macrolide;penam;tetracycline
all.fasta	F88_assembly.fasta_contig_1	1460895	1461262	+	marA	1-369/384	========/======	1/1	95.83	81.30	card	AP009048.1:1621287-1621671	In the presence of antibiotic stress E. coli overexpresses the global activator protein MarA which besides inducing MDR efflux pump AcrAB also down- regulates synthesis of the porin OmpF.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F88_assembly.fasta_contig_1	1481324	1482183	+	SHV-182	1-861/861	========/======	1/1	99.88	99.77	card	KP050489:0-861	From the Lahey list of beta-lactamases.	carbapenem;cephalosporin;penam
all.fasta	F88_assembly.fasta_contig_1	1522899	1523227	-	Klebsiella_pneumoniae_KpnF	1-330/330	========/======	1/1	99.70	99.39	card	AP006725.1:2484238-2484568	KpnF subunit of KpnEF resembles EbrAB from E. coli. Mutation in KpnEF resulted in increased susceptibility to cefepime ceftriaxon colistin erythromycin rifampin tetracycline and streptomycin as well as enhanced sensitivity toward sodium dodecyl sulfate deoxycholate dyes benzalkonium chloride chlorhexidine and triclosan.	aminoglycoside;cephalosporin;macrolide;peptide;rifamycin;tetracycline
all.fasta	F88_assembly.fasta_contig_1	1523214	1523575	-	Klebsiella_pneumoniae_KpnE	1-363/363	========/======	1/1	99.72	98.90	card	AP006725.1:2483889-2484252	KpnE subunit of KpnEF resembles EbrAB from E. coli. Mutation in KpnEF resulted in increased susceptibility to cefepime ceftriaxon colistin erythromycin rifampin tetracycline and streptomycin as well as enhanced sensitivity toward sodium dodecyl sulfate deoxycholate dyes benzalkonium chloride chlorhexidine and triclosan	aminoglycoside;cephalosporin;macrolide;peptide;rifamycin;tetracycline
all.fasta	F88_assembly.fasta_contig_1	1650532	1651685	+	Klebsiella_pneumoniae_OmpK37	1-1125/1125	========/======	8/33	99.82	94.98	card	AJ011502.1:300-1425	Klebsiella pneumoniae outer membrane porin protein. Is preferentially detected in porin-deficient strains. Functional characterization of this new porin revealed a narrower pore than those of porins OmpK35 and OmpK36 which did not allow penetration by certain beta-lactams. Also when a resistant strain expresses porin OmpK37 is less susceptible to cefotaxime and cefoxitin than when it is expressing either OmpK36 or OmpK35.	carbapenem;cephalosporin;cephamycin;monobactam;penam;penem
all.fasta	F88_assembly.fasta_contig_1	2142084	2143829	-	msbA	1-1749/1749	========/======	3/3	99.83	80.39	card	U00096.3:966620-968369	MsbA is a multidrug resistance transporter homolog from E. coli and belongs to a superfamily of transporters that contain an adenosine triphosphate (ATP) binding cassette (ABC) which is also called a nucleotide-binding domain (NBD). MsbA is a member of the MDR-ABC transporter group by sequence homology. MsbA transports lipid A a major component of the bacterial outer cell membrane and is the only bacterial ABC transporter that is essential for cell viability.	nitroimidazole
all.fasta	F88_assembly.fasta_contig_1	2590808	2591161	-	ramA	21-375/375	========/======	1/1	94.40	81.13	card	JQ727668:0-375	RamA (resistance antibiotic multiple) is a positive regulator of AcrAB-TolC and leads to high level multidrug resistance in Klebsiella pneumoniae Salmonella enterica and Enterobacter aerugenes increasing the expression of both the mar operon as well as AcrAB. RamA also decreases OmpF expression.	carbapenem;cephalosporin;cephamycin;fluoroquinolone;glycylcycline;monobactam;penam;penem;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F88_assembly.fasta_contig_1	2735833	2737023	+	Klebsiella_pneumoniae_acrA	1-1197/1197	========/======	5/6	99.50	97.08	card	AJ318073.1:793-1990	AcrA is a subunit of the AcrAB multidrug efflux system that in K. pneumoniae which is encoded by the acrRAB operon.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F88_assembly.fasta_contig_1	2737046	2740187	+	acrB	1-3148/3150	========/======	9/14	99.62	83.50	card	U00096.3:484403-481253	Protein subunit of AcrA-AcrB-TolC multidrug efflux complex. AcrB functions as a herterotrimer which forms the inner membrane component and is primarily responsible for substrate recognition and energy transduction by acting as a drug/proton antiporter.	cephalosporin;fluoroquinolone;glycylcycline;penam;phenicol;rifamycin;tetracycline;triclosan
all.fasta	F88_assembly.fasta_contig_1	3331022	3331440	-	FosA6	1-420/420	========/======	1/1	99.76	98.09	card	KU254579.1:59421-59841	fosA6 is a plasmid-encoded enzyme that confers resistance to fosfomycin in Escherichia coli by breaking the epoxide ring of the molecule.	fosfomycin
all.fasta	F88_assembly.fasta_contig_1	3897883	3899248	+	cpxA	1-1367/1374	========/======	5/5	99.27	81.67	card	BA000007.3:4905062-4903688	CpxA is a membrane-localized sensor kinase that is activated by envelope stress. It starts a kinase cascade that activates CpxR which promotes efflux complex expression.	aminocoumarin;aminoglycoside
all.fasta	F88_assembly.fasta_contig_1	4418964	4419595	-	CRP	1-633/633	========/======	1/1	99.84	87.68	card	AP009048.1:4154296-4153663	CRP is a global regulator that represses MdtEF multidrug efflux pump expression.	fluoroquinolone;macrolide;penam
all.fasta	F88_assembly.fasta_contig_1	5186666	5188201	-	Klebsiella_pneumoniae_KpnH	1-1539/1539	========/======	5/5	99.74	83.96	card	ASTU01000063.1:61248-62787	KpnH consists of ~511 residues resembles EmrB of E. coli and is probably a translocase in the KpnGH-TolC efflux protein in K. pneumoniae. Disruption of the pump components KpnG-KpnH signficantly decrease resistance to azithromycin ceftazidime ciprofloxacin ertapenem erythromycin gentamicin imipenem ticarcillin norfloxacin polymyxin-B piperacillin spectinomycin tobramycin and streptomycin.	aminoglycoside;carbapenem;cephalosporin;fluoroquinolone;macrolide;penam;penem;peptide
all.fasta	F88_assembly.fasta_contig_1	5188217	5189388	-	Klebsiella_pneumoniae_KpnG	1-1173/1173	========/======	3/3	99.83	98.89	card	ACWO01000051.1:22092-23265	KpnG consists of ~390 residues and resembles EmrA of E. coli. Disruption of the pump components KpnG-KpnH signficantly decrease resistance to azithromycin ceftazidime ciprofloxacin ertapenem erythromycin gentamicin imipenem ticarcillin norfloxacin polymyxin-B piperacillin spectinomycin tobramycin and streptomycin	aminoglycoside;carbapenem;cephalosporin;fluoroquinolone;macrolide;penam;penem;peptide
all.fasta	F88_assembly.fasta_contig_1	5189535	5190043	-	emrR	1-510/531	========/======	1/1	95.86	82.94	card	U00096.3:2810769-2811300	EmrR is a negative regulator for the EmrAB-TolC multidrug efflux pump in E. coli. Mutations lead to EmrAB-TolC overexpression.	fluoroquinolone
all.fasta	F88_assembly.fasta_contig_1	5235509	5238653	-	oqxB	1-3153/3153	========/======	8/8	99.75	99.46	card	EU370913.1:47850-51003	RND efflux pump conferring resistance to fluoroquinolone	diaminopyrimidine;fluoroquinolone;glycylcycline;nitrofuran;tetracycline
